REGION_RESIDENCIA;CODIGO_REGION;FECHA;CAMAS_UCI_HABILITADAS;CAMAS_UCI_OCUPADAS_COVID_19;CAMAS_UCI_OCUPADAS_NO_COVID_19;CAMAS_BASE_2019;SEMANA
Libertador General Bernardo O'Higgins;06;2021-05-18;206;115;47;61;2021-05-17
Tarapacá;01;2020-04-14;13;0;7;12;2020-04-13
Tarapacá;01;2020-04-15;13;0;6;12;2020-04-13
Tarapacá;01;2020-04-16;13;0;6;12;2020-04-13
Tarapacá;01;2020-04-17;13;0;4;12;2020-04-13
Tarapacá;01;2020-04-18;15;1;5;12;2020-04-13
Tarapacá;01;2020-04-19;15;1;4;12;2020-04-13
Tarapacá;01;2020-04-20;15;1;3;12;2020-04-20
Tarapacá;01;2020-04-21;11;2;2;12;2020-04-20
Tarapacá;01;2020-04-22;12;2;4;12;2020-04-20
Tarapacá;01;2020-04-23;11;2;4;12;2020-04-20
Tarapacá;01;2020-04-24;11;3;2;12;2020-04-20
Tarapacá;01;2020-04-25;11;2;5;12;2020-04-20
Tarapacá;01;2020-04-26;11;2;4;12;2020-04-20
Tarapacá;01;2020-04-27;11;2;4;12;2020-04-27
Tarapacá;01;2020-04-28;11;3;2;12;2020-04-27
Tarapacá;01;2020-04-29;11;2;3;12;2020-04-27
Tarapacá;01;2020-04-30;11;2;3;12;2020-04-27
Tarapacá;01;2020-05-01;12;2;4;12;2020-04-27
Tarapacá;01;2020-05-02;12;4;2;12;2020-04-27
Tarapacá;01;2020-05-03;12;4;4;12;2020-04-27
Tarapacá;01;2020-05-04;12;5;2;12;2020-05-04
Tarapacá;01;2020-05-05;14;5;3;12;2020-05-04
Tarapacá;01;2020-05-06;14;5;6;12;2020-05-04
Tarapacá;01;2020-05-07;14;4;7;12;2020-05-04
Tarapacá;01;2020-05-08;14;6;5;12;2020-05-04
Tarapacá;01;2020-05-09;14;6;6;12;2020-05-04
Tarapacá;01;2020-05-10;14;7;3;12;2020-05-04
Tarapacá;01;2020-05-11;14;9;2;12;2020-05-11
Tarapacá;01;2020-05-12;14;8;4;12;2020-05-11
Tarapacá;01;2020-05-13;21;9;11;12;2020-05-11
Tarapacá;01;2020-05-14;22;13;8;12;2020-05-11
Tarapacá;01;2020-05-15;22;13;8;12;2020-05-11
Tarapacá;01;2020-05-16;23;12;9;12;2020-05-11
Tarapacá;01;2020-05-17;23;16;6;12;2020-05-11
Tarapacá;01;2020-05-18;29;18;4;12;2020-05-18
Tarapacá;01;2020-05-19;29;18;3;12;2020-05-18
Tarapacá;01;2020-05-20;29;21;5;12;2020-05-18
Tarapacá;01;2020-05-21;29;18;10;12;2020-05-18
Tarapacá;01;2020-05-22;29;17;6;12;2020-05-18
Tarapacá;01;2020-05-23;29;17;4;12;2020-05-18
Tarapacá;01;2020-05-24;29;15;6;12;2020-05-18
Tarapacá;01;2020-05-25;29;16;2;12;2020-05-25
Tarapacá;01;2020-05-26;34;16;0;12;2020-05-25
Tarapacá;01;2020-05-27;34;23;4;12;2020-05-25
Tarapacá;01;2020-05-28;34;23;6;12;2020-05-25
Tarapacá;01;2020-05-29;34;23;4;12;2020-05-25
Tarapacá;01;2020-05-30;34;25;5;12;2020-05-25
Tarapacá;01;2020-05-31;34;26;4;12;2020-05-25
Tarapacá;01;2020-06-01;34;29;0;12;2020-06-01
Tarapacá;01;2020-06-02;34;32;0;12;2020-06-01
Tarapacá;01;2020-06-03;34;32;0;12;2020-06-01
Tarapacá;01;2020-06-04;40;34;5;12;2020-06-01
Tarapacá;01;2020-06-05;40;39;0;12;2020-06-01
Tarapacá;01;2020-06-06;44;41;0;12;2020-06-01
Tarapacá;01;2020-06-07;44;44;0;12;2020-06-01
Tarapacá;01;2020-06-08;47;45;0;12;2020-06-08
Tarapacá;01;2020-06-09;47;42;3;12;2020-06-08
Tarapacá;01;2020-06-10;47;47;0;12;2020-06-08
Tarapacá;01;2020-06-11;49;45;2;12;2020-06-08
Tarapacá;01;2020-06-12;47;45;0;12;2020-06-08
Tarapacá;01;2020-06-13;49;45;2;12;2020-06-08
Tarapacá;01;2020-06-14;53;36;9;12;2020-06-08
Tarapacá;01;2020-06-15;50;35;6;12;2020-06-15
Tarapacá;01;2020-06-16;50;38;4;12;2020-06-15
Tarapacá;01;2020-06-17;50;40;0;12;2020-06-15
Tarapacá;01;2020-06-18;50;42;0;12;2020-06-15
Tarapacá;01;2020-06-19;49;38;4;12;2020-06-15
Tarapacá;01;2020-06-20;49;36;5;12;2020-06-15
Tarapacá;01;2020-06-21;49;35;2;12;2020-06-15
Tarapacá;01;2020-06-22;49;34;2;12;2020-06-22
Tarapacá;01;2020-06-23;49;36;1;12;2020-06-22
Tarapacá;01;2020-06-24;49;37;2;12;2020-06-22
Tarapacá;01;2020-06-25;43;32;7;12;2020-06-22
Tarapacá;01;2020-06-26;43;31;7;12;2020-06-22
Tarapacá;01;2020-06-27;43;32;4;12;2020-06-22
Tarapacá;01;2020-06-28;42;32;7;12;2020-06-22
Tarapacá;01;2020-06-29;42;31;7;12;2020-06-29
Tarapacá;01;2020-06-30;42;30;9;12;2020-06-29
Tarapacá;01;2020-07-01;42;29;9;12;2020-06-29
Tarapacá;01;2020-07-02;42;29;7;12;2020-06-29
Tarapacá;01;2020-07-03;42;25;9;12;2020-06-29
Tarapacá;01;2020-07-04;42;24;7;12;2020-06-29
Tarapacá;01;2020-07-05;42;26;7;12;2020-06-29
Tarapacá;01;2020-07-06;43;26;7;12;2020-07-06
Tarapacá;01;2020-07-07;43;27;7;12;2020-07-06
Tarapacá;01;2020-07-08;43;27;6;12;2020-07-06
Tarapacá;01;2020-07-09;43;27;6;12;2020-07-06
Tarapacá;01;2020-07-10;43;26;6;12;2020-07-06
Tarapacá;01;2020-07-11;43;27;0;12;2020-07-06
Tarapacá;01;2020-07-12;43;27;4;12;2020-07-06
Tarapacá;01;2020-07-13;45;27;5;12;2020-07-13
Tarapacá;01;2020-07-14;45;27;5;12;2020-07-13
Tarapacá;01;2020-07-15;45;28;0;12;2020-07-13
Tarapacá;01;2020-07-16;44;30;0;12;2020-07-13
Tarapacá;01;2020-07-17;41;30;3;12;2020-07-13
Tarapacá;01;2020-07-18;41;31;1;12;2020-07-13
Tarapacá;01;2020-07-19;41;33;1;12;2020-07-13
Tarapacá;01;2020-07-20;42;32;1;12;2020-07-20
Tarapacá;01;2020-07-21;42;32;1;12;2020-07-20
Tarapacá;01;2020-07-22;42;29;3;12;2020-07-20
Tarapacá;01;2020-07-23;42;29;6;12;2020-07-20
Tarapacá;01;2020-07-24;42;26;6;12;2020-07-20
Tarapacá;01;2020-07-25;42;26;2;12;2020-07-20
Tarapacá;01;2020-07-26;42;26;1;12;2020-07-20
Tarapacá;01;2020-07-27;42;26;0;12;2020-07-27
Tarapacá;01;2020-07-28;42;28;2;12;2020-07-27
Tarapacá;01;2020-07-29;42;29;4;12;2020-07-27
Tarapacá;01;2020-07-30;42;26;7;12;2020-07-27
Tarapacá;01;2020-07-31;42;26;7;12;2020-07-27
Tarapacá;01;2020-08-01;42;26;2;12;2020-07-27
Tarapacá;01;2020-08-02;42;24;2;12;2020-07-27
Tarapacá;01;2020-08-03;42;23;1;12;2020-08-03
Tarapacá;01;2020-08-04;42;22;1;12;2020-08-03
Tarapacá;01;2020-08-05;42;16;6;12;2020-08-03
Tarapacá;01;2020-08-06;37;20;0;12;2020-08-03
Tarapacá;01;2020-08-07;37;22;0;12;2020-08-03
Tarapacá;01;2020-08-08;37;23;1;12;2020-08-03
Tarapacá;01;2020-08-09;37;24;0;12;2020-08-03
Tarapacá;01;2020-08-10;37;26;0;12;2020-08-10
Tarapacá;01;2020-08-11;37;27;0;12;2020-08-10
Tarapacá;01;2020-08-12;37;25;3;12;2020-08-10
Tarapacá;01;2020-08-13;37;23;3;12;2020-08-10
Tarapacá;01;2020-08-14;37;23;4;12;2020-08-10
Tarapacá;01;2020-08-15;37;24;5;12;2020-08-10
Tarapacá;01;2020-08-16;37;24;5;12;2020-08-10
Tarapacá;01;2020-08-17;37;24;6;12;2020-08-17
Tarapacá;01;2020-08-18;37;23;8;12;2020-08-17
Tarapacá;01;2020-08-19;37;23;7;12;2020-08-17
Tarapacá;01;2020-08-20;37;23;5;12;2020-08-17
Tarapacá;01;2020-08-21;37;23;3;12;2020-08-17
Tarapacá;01;2020-08-22;37;21;5;12;2020-08-17
Tarapacá;01;2020-08-23;37;19;6;12;2020-08-17
Tarapacá;01;2020-08-24;37;20;5;12;2020-08-24
Tarapacá;01;2020-08-25;37;18;8;12;2020-08-24
Tarapacá;01;2020-08-26;37;18;9;12;2020-08-24
Tarapacá;01;2020-08-27;37;18;11;12;2020-08-24
Tarapacá;01;2020-08-28;37;17;12;12;2020-08-24
Tarapacá;01;2020-08-29;36;19;5;12;2020-08-24
Tarapacá;01;2020-08-30;36;17;7;12;2020-08-24
Tarapacá;01;2020-08-31;36;17;6;12;2020-08-31
Tarapacá;01;2020-09-01;36;17;4;12;2020-08-31
Tarapacá;01;2020-09-02;36;17;6;12;2020-08-31
Tarapacá;01;2020-09-03;36;16;5;12;2020-08-31
Tarapacá;01;2020-09-04;36;16;5;12;2020-08-31
Tarapacá;01;2020-09-05;36;17;7;12;2020-08-31
Tarapacá;01;2020-09-06;36;17;4;12;2020-08-31
Tarapacá;01;2020-09-07;36;17;4;12;2020-09-07
Tarapacá;01;2020-09-08;36;17;8;12;2020-09-07
Tarapacá;01;2020-09-09;36;15;10;12;2020-09-07
Tarapacá;01;2020-09-10;36;15;7;12;2020-09-07
Tarapacá;01;2020-09-11;36;15;7;12;2020-09-07
Tarapacá;01;2020-09-12;34;15;5;12;2020-09-07
Tarapacá;01;2020-09-13;36;15;6;12;2020-09-07
Tarapacá;01;2020-09-14;36;15;5;12;2020-09-14
Tarapacá;01;2020-09-15;36;14;5;12;2020-09-14
Tarapacá;01;2020-09-16;36;13;8;12;2020-09-14
Tarapacá;01;2020-09-17;36;11;7;12;2020-09-14
Tarapacá;01;2020-09-18;36;11;8;12;2020-09-14
Tarapacá;01;2020-09-19;36;11;7;12;2020-09-14
Tarapacá;01;2020-09-20;36;11;7;12;2020-09-14
Tarapacá;01;2020-09-21;36;11;7;12;2020-09-21
Tarapacá;01;2020-09-22;36;11;7;12;2020-09-21
Tarapacá;01;2020-09-23;36;12;6;12;2020-09-21
Tarapacá;01;2020-09-24;36;12;7;12;2020-09-21
Tarapacá;01;2020-09-25;36;9;7;12;2020-09-21
Tarapacá;01;2020-09-26;36;7;8;12;2020-09-21
Tarapacá;01;2020-09-27;36;7;8;12;2020-09-21
Tarapacá;01;2020-09-28;36;7;8;12;2020-09-28
Tarapacá;01;2020-09-29;36;7;8;12;2020-09-28
Tarapacá;01;2020-09-30;36;6;9;12;2020-09-28
Tarapacá;01;2020-10-01;36;8;8;12;2020-09-28
Tarapacá;01;2020-10-02;36;8;9;12;2020-09-28
Tarapacá;01;2020-10-03;36;8;8;12;2020-09-28
Tarapacá;01;2020-10-04;36;9;8;12;2020-09-28
Tarapacá;01;2020-10-05;36;9;8;12;2020-10-05
Tarapacá;01;2020-10-06;36;9;10;12;2020-10-05
Tarapacá;01;2020-10-07;36;9;10;12;2020-10-05
Tarapacá;01;2020-10-08;36;9;9;12;2020-10-05
Tarapacá;01;2020-10-09;25;9;10;12;2020-10-05
Tarapacá;01;2020-10-10;24;9;11;12;2020-10-05
Tarapacá;01;2020-10-11;24;9;11;12;2020-10-05
Tarapacá;01;2020-10-12;24;9;11;12;2020-10-12
Tarapacá;01;2020-10-13;24;9;10;12;2020-10-12
Tarapacá;01;2020-10-14;24;9;10;12;2020-10-12
Tarapacá;01;2020-10-15;24;9;7;12;2020-10-12
Tarapacá;01;2020-10-16;24;9;6;12;2020-10-12
Tarapacá;01;2020-10-17;24;9;5;12;2020-10-12
Tarapacá;01;2020-10-18;24;9;5;12;2020-10-12
Tarapacá;01;2020-10-19;24;9;6;12;2020-10-19
Tarapacá;01;2020-10-20;24;9;6;12;2020-10-19
Tarapacá;01;2020-10-21;24;9;7;12;2020-10-19
Tarapacá;01;2020-10-22;24;9;11;12;2020-10-19
Tarapacá;01;2020-10-23;24;9;11;12;2020-10-19
Tarapacá;01;2020-10-24;24;10;10;12;2020-10-19
Tarapacá;01;2020-10-25;24;10;9;12;2020-10-19
Tarapacá;01;2020-10-26;24;10;10;12;2020-10-26
Tarapacá;01;2020-10-27;24;10;10;12;2020-10-26
Tarapacá;01;2020-10-28;24;9;10;12;2020-10-26
Tarapacá;01;2020-10-29;24;9;10;12;2020-10-26
Tarapacá;01;2020-10-30;24;9;9;12;2020-10-26
Tarapacá;01;2020-10-31;24;8;9;12;2020-10-26
Tarapacá;01;2020-11-01;24;8;7;12;2020-10-26
Tarapacá;01;2020-11-02;24;8;7;12;2020-11-02
Tarapacá;01;2020-11-03;24;8;7;12;2020-11-02
Tarapacá;01;2020-11-04;24;8;8;12;2020-11-02
Tarapacá;01;2020-11-05;24;8;9;12;2020-11-02
Tarapacá;01;2020-11-06;24;12;5;12;2020-11-02
Tarapacá;01;2020-11-07;24;12;5;12;2020-11-02
Tarapacá;01;2020-11-08;24;12;6;12;2020-11-02
Tarapacá;01;2020-11-09;24;12;6;12;2020-11-09
Tarapacá;01;2020-11-10;24;12;8;12;2020-11-09
Tarapacá;01;2020-11-11;24;12;8;12;2020-11-09
Tarapacá;01;2020-11-12;24;12;7;12;2020-11-09
Tarapacá;01;2020-11-13;24;12;6;12;2020-11-09
Tarapacá;01;2020-11-14;24;11;8;12;2020-11-09
Tarapacá;01;2020-11-15;24;11;8;12;2020-11-09
Tarapacá;01;2020-11-16;24;11;8;12;2020-11-16
Tarapacá;01;2020-11-17;24;11;8;12;2020-11-16
Tarapacá;01;2020-11-18;24;10;8;12;2020-11-16
Tarapacá;01;2020-11-19;24;10;7;12;2020-11-16
Tarapacá;01;2020-11-20;24;10;7;12;2020-11-16
Tarapacá;01;2020-11-21;24;10;7;12;2020-11-16
Tarapacá;01;2020-11-22;24;10;7;12;2020-11-16
Tarapacá;01;2020-11-23;24;10;7;12;2020-11-23
Tarapacá;01;2020-11-24;24;10;7;12;2020-11-23
Tarapacá;01;2020-11-25;24;10;7;12;2020-11-23
Tarapacá;01;2020-11-26;24;10;9;12;2020-11-23
Tarapacá;01;2020-11-27;24;10;6;12;2020-11-23
Tarapacá;01;2020-11-28;24;10;6;12;2020-11-23
Tarapacá;01;2020-11-29;24;10;6;12;2020-11-23
Tarapacá;01;2020-11-30;24;10;6;12;2020-11-30
Tarapacá;01;2020-12-01;24;10;6;12;2020-11-30
Tarapacá;01;2020-12-02;24;10;8;12;2020-11-30
Tarapacá;01;2020-12-03;24;10;10;12;2020-11-30
Tarapacá;01;2020-12-04;24;10;10;12;2020-11-30
Tarapacá;01;2020-12-05;24;10;7;12;2020-11-30
Tarapacá;01;2020-12-06;24;10;7;12;2020-11-30
Tarapacá;01;2020-12-07;24;10;7;12;2020-12-07
Tarapacá;01;2020-12-08;24;10;7;12;2020-12-07
Tarapacá;01;2020-12-09;24;10;7;12;2020-12-07
Tarapacá;01;2020-12-10;24;10;7;12;2020-12-07
Tarapacá;01;2020-12-11;24;10;9;12;2020-12-07
Tarapacá;01;2020-12-12;24;10;9;12;2020-12-07
Tarapacá;01;2020-12-13;24;10;7;12;2020-12-07
Tarapacá;01;2020-12-14;24;10;8;12;2020-12-14
Tarapacá;01;2020-12-15;24;10;9;12;2020-12-14
Tarapacá;01;2020-12-16;24;10;9;12;2020-12-14
Tarapacá;01;2020-12-17;24;10;9;12;2020-12-14
Tarapacá;01;2020-12-18;24;10;10;12;2020-12-14
Tarapacá;01;2020-12-19;24;10;11;12;2020-12-14
Tarapacá;01;2020-12-20;24;10;12;12;2020-12-14
Tarapacá;01;2020-12-21;24;10;12;12;2020-12-21
Tarapacá;01;2020-12-22;24;10;11;12;2020-12-21
Tarapacá;01;2020-12-23;24;10;11;12;2020-12-21
Tarapacá;01;2020-12-24;24;7;15;12;2020-12-21
Tarapacá;01;2020-12-25;24;7;15;12;2020-12-21
Tarapacá;01;2020-12-26;24;7;15;12;2020-12-21
Tarapacá;01;2020-12-27;24;7;15;12;2020-12-21
Tarapacá;01;2020-12-28;24;7;14;12;2020-12-28
Tarapacá;01;2020-12-29;24;7;14;12;2020-12-28
Tarapacá;01;2020-12-30;31;8;20;12;2020-12-28
Tarapacá;01;2020-12-31;31;8;20;12;2020-12-28
Tarapacá;01;2021-01-01;31;8;20;12;2020-12-28
Tarapacá;01;2021-01-02;31;8;19;12;2020-12-28
Tarapacá;01;2021-01-03;31;8;20;12;2020-12-28
Tarapacá;01;2021-01-04;31;8;20;12;2021-01-04
Tarapacá;01;2021-01-05;31;8;16;12;2021-01-04
Tarapacá;01;2021-01-06;31;5;25;12;2021-01-04
Tarapacá;01;2021-01-07;34;19;13;12;2021-01-04
Tarapacá;01;2021-01-08;34;23;8;12;2021-01-04
Tarapacá;01;2021-01-09;34;24;8;12;2021-01-04
Tarapacá;01;2021-01-10;34;24;5;12;2021-01-04
Tarapacá;01;2021-01-11;35;23;8;12;2021-01-11
Tarapacá;01;2021-01-12;34;26;8;12;2021-01-11
Tarapacá;01;2021-01-13;36;30;5;12;2021-01-11
Tarapacá;01;2021-01-14;40;31;9;12;2021-01-11
Tarapacá;01;2021-01-15;46;35;9;12;2021-01-11
Tarapacá;01;2021-01-16;46;39;7;12;2021-01-11
Tarapacá;01;2021-01-17;46;38;5;12;2021-01-11
Tarapacá;01;2021-01-18;46;36;8;12;2021-01-18
Tarapacá;01;2021-01-19;46;36;8;12;2021-01-18
Tarapacá;01;2021-01-20;51;37;10;12;2021-01-18
Tarapacá;01;2021-01-21;50;42;5;12;2021-01-18
Tarapacá;01;2021-01-22;50;39;9;12;2021-01-18
Tarapacá;01;2021-01-23;56;44;2;12;2021-01-18
Tarapacá;01;2021-01-24;54;44;5;12;2021-01-18
Tarapacá;01;2021-01-25;56;43;9;12;2021-01-25
Tarapacá;01;2021-01-26;56;50;2;12;2021-01-25
Tarapacá;01;2021-01-27;57;53;0;12;2021-01-25
Tarapacá;01;2021-01-28;57;49;4;12;2021-01-25
Tarapacá;01;2021-01-29;57;51;2;12;2021-01-25
Tarapacá;01;2021-01-30;56;52;2;12;2021-01-25
Tarapacá;01;2021-01-31;57;54;0;12;2021-01-25
Tarapacá;01;2021-02-01;57;55;0;12;2021-02-01
Tarapacá;01;2021-02-02;55;53;1;12;2021-02-01
Tarapacá;01;2021-02-03;55;53;2;12;2021-02-01
Tarapacá;01;2021-02-04;55;49;2;12;2021-02-01
Tarapacá;01;2021-02-05;55;48;2;12;2021-02-01
Tarapacá;01;2021-02-06;55;49;4;12;2021-02-01
Tarapacá;01;2021-02-07;55;51;4;12;2021-02-01
Tarapacá;01;2021-02-08;55;49;3;12;2021-02-08
Tarapacá;01;2021-02-09;57;51;3;12;2021-02-08
Tarapacá;01;2021-02-10;57;46;7;12;2021-02-08
Tarapacá;01;2021-02-11;57;48;6;12;2021-02-08
Tarapacá;01;2021-02-12;57;46;6;12;2021-02-08
Tarapacá;01;2021-02-13;57;39;10;12;2021-02-08
Tarapacá;01;2021-02-14;57;42;8;12;2021-02-08
Tarapacá;01;2021-02-15;57;43;8;12;2021-02-15
Tarapacá;01;2021-02-16;57;44;9;12;2021-02-15
Tarapacá;01;2021-02-17;57;45;7;12;2021-02-15
Tarapacá;01;2021-02-18;57;46;8;12;2021-02-15
Tarapacá;01;2021-02-19;57;39;9;12;2021-02-15
Tarapacá;01;2021-02-20;56;43;4;12;2021-02-15
Tarapacá;01;2021-02-21;57;42;9;12;2021-02-15
Tarapacá;01;2021-02-22;57;42;11;12;2021-02-22
Tarapacá;01;2021-02-23;57;44;9;12;2021-02-22
Tarapacá;01;2021-02-24;57;49;7;12;2021-02-22
Tarapacá;01;2021-02-25;58;49;8;12;2021-02-22
Tarapacá;01;2021-02-26;58;47;8;12;2021-02-22
Tarapacá;01;2021-02-27;58;46;6;12;2021-02-22
Tarapacá;01;2021-02-28;59;48;6;12;2021-02-22
Tarapacá;01;2021-03-01;59;46;5;12;2021-03-01
Tarapacá;01;2021-03-02;58;43;5;12;2021-03-01
Tarapacá;01;2021-03-03;58;43;8;12;2021-03-01
Tarapacá;01;2021-03-04;57;42;8;12;2021-03-01
Tarapacá;01;2021-03-05;57;45;7;12;2021-03-01
Tarapacá;01;2021-03-06;57;46;9;12;2021-03-01
Tarapacá;01;2021-03-07;59;46;9;12;2021-03-01
Tarapacá;01;2021-03-08;59;49;9;12;2021-03-08
Tarapacá;01;2021-03-09;59;46;8;12;2021-03-08
Tarapacá;01;2021-03-10;59;50;7;12;2021-03-08
Tarapacá;01;2021-03-11;60;46;7;12;2021-03-08
Tarapacá;01;2021-03-12;60;45;8;12;2021-03-08
Tarapacá;01;2021-03-13;60;44;9;12;2021-03-08
Tarapacá;01;2021-03-14;60;48;5;12;2021-03-08
Tarapacá;01;2021-03-15;60;47;9;12;2021-03-15
Tarapacá;01;2021-03-16;60;51;7;12;2021-03-15
Tarapacá;01;2021-03-17;60;49;7;12;2021-03-15
Tarapacá;01;2021-03-18;60;50;8;12;2021-03-15
Tarapacá;01;2021-03-19;60;50;7;12;2021-03-15
Tarapacá;01;2021-03-20;60;51;8;12;2021-03-15
Tarapacá;01;2021-03-21;61;54;7;12;2021-03-15
Tarapacá;01;2021-03-22;61;51;7;12;2021-03-22
Tarapacá;01;2021-03-23;61;55;6;12;2021-03-22
Tarapacá;01;2021-03-24;62;57;3;12;2021-03-22
Tarapacá;01;2021-03-25;62;57;3;12;2021-03-22
Tarapacá;01;2021-03-26;62;58;4;12;2021-03-22
Tarapacá;01;2021-03-27;61;57;3;12;2021-03-22
Tarapacá;01;2021-03-28;62;58;4;12;2021-03-22
Tarapacá;01;2021-03-29;62;57;3;12;2021-03-29
Tarapacá;01;2021-03-30;62;59;2;12;2021-03-29
Tarapacá;01;2021-03-31;62;59;1;12;2021-03-29
Tarapacá;01;2021-04-01;64;61;2;12;2021-03-29
Tarapacá;01;2021-04-02;64;61;2;12;2021-03-29
Tarapacá;01;2021-04-03;64;60;2;12;2021-03-29
Tarapacá;01;2021-04-04;64;62;1;12;2021-03-29
Tarapacá;01;2021-04-05;64;60;1;12;2021-04-05
Tarapacá;01;2021-04-06;64;61;1;12;2021-04-05
Tarapacá;01;2021-04-07;64;59;1;12;2021-04-05
Tarapacá;01;2021-04-08;64;57;1;12;2021-04-05
Tarapacá;01;2021-04-09;64;57;2;12;2021-04-05
Tarapacá;01;2021-04-10;62;56;1;12;2021-04-05
Tarapacá;01;2021-04-11;62;55;0;12;2021-04-05
Tarapacá;01;2021-04-12;62;55;1;12;2021-04-12
Tarapacá;01;2021-04-13;62;58;2;12;2021-04-12
Tarapacá;01;2021-04-14;62;60;1;12;2021-04-12
Tarapacá;01;2021-04-15;62;60;2;12;2021-04-12
Tarapacá;01;2021-04-16;62;60;2;12;2021-04-12
Tarapacá;01;2021-04-17;62;61;1;12;2021-04-12
Tarapacá;01;2021-04-18;62;58;1;12;2021-04-12
Tarapacá;01;2021-04-19;62;58;0;12;2021-04-19
Tarapacá;01;2021-04-20;62;50;2;12;2021-04-19
Tarapacá;01;2021-04-21;62;56;2;12;2021-04-19
Tarapacá;01;2021-04-22;62;56;3;12;2021-04-19
Tarapacá;01;2021-04-23;62;59;2;12;2021-04-19
Tarapacá;01;2021-04-24;62;58;2;12;2021-04-19
Tarapacá;01;2021-04-25;62;58;2;12;2021-04-19
Tarapacá;01;2021-04-26;62;56;2;12;2021-04-26
Tarapacá;01;2021-04-27;62;58;2;12;2021-04-26
Tarapacá;01;2021-04-28;62;55;4;12;2021-04-26
Tarapacá;01;2021-04-29;62;55;3;12;2021-04-26
Tarapacá;01;2021-04-30;62;54;4;12;2021-04-26
Tarapacá;01;2021-05-01;62;56;1;12;2021-04-26
Tarapacá;01;2021-05-02;62;54;3;12;2021-04-26
Tarapacá;01;2021-05-03;62;54;4;12;2021-05-03
Tarapacá;01;2021-05-04;62;55;4;12;2021-05-03
Tarapacá;01;2021-05-05;62;56;3;12;2021-05-03
Tarapacá;01;2021-05-06;62;57;3;12;2021-05-03
Tarapacá;01;2021-05-07;62;54;1;12;2021-05-03
Tarapacá;01;2021-05-08;62;54;2;12;2021-05-03
Tarapacá;01;2021-05-09;62;54;2;12;2021-05-03
Tarapacá;01;2021-05-10;62;51;2;12;2021-05-10
Tarapacá;01;2021-05-11;62;53;3;12;2021-05-10
Tarapacá;01;2021-05-12;62;50;4;12;2021-05-10
Tarapacá;01;2021-05-13;62;47;3;12;2021-05-10
Tarapacá;01;2021-05-14;62;51;2;12;2021-05-10
Tarapacá;01;2021-05-15;62;49;2;12;2021-05-10
Tarapacá;01;2021-05-16;62;48;1;12;2021-05-10
Tarapacá;01;2021-05-17;62;48;6;12;2021-05-17
Tarapacá;01;2021-05-18;62;52;4;12;2021-05-17
ValparaÃ­so;;2020-04-14;155;16;81;125;2020-04-13
ValparaÃ­so;;2020-04-15;156;18;80;125;2020-04-13
ValparaÃ­so;;2020-04-16;156;18;81;125;2020-04-13
ValparaÃ­so;;2020-04-17;154;19;81;125;2020-04-13
ValparaÃ­so;;2020-04-18;154;22;74;125;2020-04-13
ValparaÃ­so;;2020-04-19;158;22;79;125;2020-04-13
ValparaÃ­so;;2020-04-20;155;22;81;125;2020-04-20
ValparaÃ­so;;2020-04-21;156;24;76;125;2020-04-20
ValparaÃ­so;;2020-04-22;158;20;83;125;2020-04-20
ValparaÃ­so;;2020-04-23;158;17;85;125;2020-04-20
ValparaÃ­so;;2020-04-24;154;16;83;125;2020-04-20
ValparaÃ­so;;2020-04-25;154;14;83;125;2020-04-20
ValparaÃ­so;;2020-04-26;156;15;80;125;2020-04-20
ValparaÃ­so;;2020-04-27;157;15;86;125;2020-04-27
ValparaÃ­so;;2020-04-28;150;14;87;125;2020-04-27
ValparaÃ­so;;2020-04-29;152;18;86;125;2020-04-27
ValparaÃ­so;;2020-04-30;151;19;79;125;2020-04-27
ValparaÃ­so;;2020-05-01;151;18;78;125;2020-04-27
