semana;codigo_comuna;Casos_actuales_fin;Casos_actuales_ini;Casos_actuales_prom
2020-08-10;15101;775;779;777
2020-08-10;15102;1;4;2,5
2020-08-10;15202;14;5;9,5
2020-08-10;15201;9;15;12
2020-08-10;1107;201;203;202
2020-08-10;1402;8;2;5
2020-08-10;1403;1;2;1,5
2020-08-10;1404;11;3;7
2020-08-10;1101;387;374;380,5
2020-08-10;1405;40;33;36,5
2020-08-10;1401;78;82;80
2020-08-10;2101;817;890;853,5
2020-08-10;2201;295;272;283,5
2020-08-10;2302;7;8;7,5
2020-08-10;2102;29;31;30
2020-08-10;2202;3;3;3
2020-08-10;2203;25;32;28,5
2020-08-10;2103;7;6;6,5
2020-08-10;2104;17;16;16,5
2020-08-10;2301;9;12;10,5
2020-08-10;3302;5;0;2,5
2020-08-10;3102;62;39;50,5
2020-08-10;3201;19;12;15,5
2020-08-10;3101;787;841;814
2020-08-10;3202;12;4;8
2020-08-10;3303;27;15;21
2020-08-10;3304;2;3;2,5
2020-08-10;3103;59;71;65
2020-08-10;3301;44;49;46,5
2020-08-10;4103;6;6;6
2020-08-10;4202;9;2;5,5
2020-08-10;4302;2;4;3
2020-08-10;4102;419;435;427
2020-08-10;4201;28;43;35,5
2020-08-10;4104;26;28;27
2020-08-10;4101;381;427;404
2020-08-10;4203;29;14;21,5
2020-08-10;4303;29;24;26,5
2020-08-10;4301;167;131;149
2020-08-10;4105;0;1;0,5
2020-08-10;4304;15;5;10
2020-08-10;4305;5;3;4
2020-08-10;4204;5;16;10,5
2020-08-10;4106;14;21;17,5
2020-08-10;5602;0;0;0
2020-08-10;5402;10;4;7
2020-08-10;5502;132;111;121,5
2020-08-10;5302;20;19;19,5
2020-08-10;5603;9;8;8,5
2020-08-10;5102;81;72;76,5
2020-08-10;5702;29;34;31,5
2020-08-10;5103;31;26;28,5
2020-08-10;5604;13;13;13
2020-08-10;5605;14;19;16,5
2020-08-10;5503;32;43;37,5
2020-08-10;5201;0;0;0
2020-08-10;5104;0;0;0
2020-08-10;5504;23;32;27,5
2020-08-10;5401;72;57;64,5
2020-08-10;5802;119;93;106
2020-08-10;5703;34;35;34,5
2020-08-10;5301;40;36;38
2020-08-10;5506;46;41;43,5
2020-08-10;5803;33;38;35,5
2020-08-10;5704;2;2;2
2020-08-10;5403;12;15;13,5
2020-08-10;5404;16;21;18,5
2020-08-10;5105;12;10;11
2020-08-10;5705;14;20;17
2020-08-10;5501;139;134;136,5
2020-08-10;5801;157;125;141
2020-08-10;5107;10;7;8,5
2020-08-10;5303;0;0;0
2020-08-10;5601;68;64;66
2020-08-10;5304;9;14;11,5
2020-08-10;5701;130;132;131
2020-08-10;5706;7;19;13
2020-08-10;5606;0;1;0,5
2020-08-10;5101;408;404;406
2020-08-10;5804;150;116;133
2020-08-10;5109;375;337;356
2020-08-10;5405;12;12;12
2020-08-10;13502;35;26;30,5
2020-08-10;13402;144;123;133,5
2020-08-10;13403;14;15;14,5
2020-08-10;13102;70;74;72
2020-08-10;13103;177;227;202
2020-08-10;13301;91;86;88,5
2020-08-10;13104;98;130;114
2020-08-10;13503;33;38;35,5
2020-08-10;13105;104;131;117,5
2020-08-10;13602;59;57;58
2020-08-10;13106;111;106;108,5
2020-08-10;13107;103;112;107,5
2020-08-10;13108;123;138;130,5
2020-08-10;13603;93;105;99
2020-08-10;13109;69;75;72
2020-08-10;13110;276;281;278,5
2020-08-10;13111;118;102;110
2020-08-10;13112;270;314;292
2020-08-10;13113;54;59;56,5
2020-08-10;13302;111;116;113,5
2020-08-10;13114;119;110;114,5
2020-08-10;13115;87;76;81,5
2020-08-10;13116;109;105;107
2020-08-10;13117;153;159;156
2020-08-10;13118;88;93;90,5
2020-08-10;13119;369;376;372,5
2020-08-10;13504;12;6;9
2020-08-10;13501;100;102;101
2020-08-10;13120;123;137;130
2020-08-10;13604;53;49;51
2020-08-10;13404;77;68;72,5
2020-08-10;13121;94;101;97,5
2020-08-10;13605;72;70;71
2020-08-10;13122;205;214;209,5
2020-08-10;13202;32;40;36
2020-08-10;13123;95;94;94,5
2020-08-10;13124;198;194;196
2020-08-10;13201;611;616;613,5
2020-08-10;13125;178;187;182,5
2020-08-10;13126;204;235;219,5
2020-08-10;13127;167;141;154
2020-08-10;13128;311;259;285
2020-08-10;13401;249;257;253
2020-08-10;13129;111;114;112,5
2020-08-10;13203;14;33;23,5
2020-08-10;13130;128;136;132
2020-08-10;13505;14;9;11,5
2020-08-10;13131;62;79;70,5
2020-08-10;13101;223;211;217
2020-08-10;13601;44;39;41,5
2020-08-10;13303;21;14;17,5
2020-08-10;13132;44;46;45
2020-08-10;6302;10;6;8
2020-08-10;6303;15;16;15,5
2020-08-10;6102;13;12;12,5
2020-08-10;6103;16;14;15
2020-08-10;6104;44;48;46
2020-08-10;6105;27;29;28
2020-08-10;6106;55;29;42
2020-08-10;6202;0;1;0,5
2020-08-10;6107;49;37;43
2020-08-10;6203;10;8;9
2020-08-10;6304;7;9;8
2020-08-10;6108;32;46;39
2020-08-10;6109;10;10;10
2020-08-10;6204;1;2;1,5
2020-08-10;6110;18;22;20
2020-08-10;6305;16;17;16,5
2020-08-10;6205;0;2;1
2020-08-10;6111;20;19;19,5
2020-08-10;6306;16;13;14,5
2020-08-10;6206;5;8;6,5
2020-08-10;6307;3;6;4,5
2020-08-10;6112;25;24;24,5
2020-08-10;6113;82;77;79,5
2020-08-10;6201;1;1;1
2020-08-10;6308;8;5;6,5
2020-08-10;6309;1;0;0,5
2020-08-10;6114;7;16;11,5
2020-08-10;6101;349;323;336
2020-08-10;6115;124;98;111
2020-08-10;6116;23;30;26,5
2020-08-10;6301;106;97;101,5
2020-08-10;6117;136;116;126
2020-08-10;6310;48;60;54
2020-08-10;7201;7;7;7
2020-08-10;7202;4;0;2
2020-08-10;7402;39;33;36
2020-08-10;7102;33;27;30
2020-08-10;7103;25;16;20,5
2020-08-10;7301;86;111;98,5
2020-08-10;7104;1;2;1,5
2020-08-10;7302;1;0;0,5
2020-08-10;7303;2;3;2,5
2020-08-10;7401;103;104;103,5
2020-08-10;7403;36;29;32,5
2020-08-10;7105;53;42;47,5
2020-08-10;7304;44;35;39,5
2020-08-10;7404;17;19;18
2020-08-10;7106;8;19;13,5
2020-08-10;7203;5;3;4
2020-08-10;7107;0;1;0,5
2020-08-10;7305;6;7;6,5
2020-08-10;7405;15;20;17,5
2020-08-10;7108;15;17;16
2020-08-10;7306;19;19;19
2020-08-10;7307;15;16;15,5
2020-08-10;7109;55;51;53
2020-08-10;7406;32;46;39
2020-08-10;7110;13;5;9
2020-08-10;7101;225;217;221
2020-08-10;7308;36;42;39
2020-08-10;7309;0;0;0
2020-08-10;7407;7;11;9
2020-08-10;7408;25;23;24
2020-08-10;16102;75;74;74,5
2020-08-10;16101;154;139;146,5
2020-08-10;16103;21;16;18,5
2020-08-10;16202;16;2;9
2020-08-10;16203;12;8;10
2020-08-10;16302;18;16;17
2020-08-10;16104;0;4;2
2020-08-10;16204;1;3;2
2020-08-10;16303;23;6;14,5
2020-08-10;16105;2;2;2
2020-08-10;16106;5;3;4
2020-08-10;16205;2;1;1,5
2020-08-10;16107;7;7;7
2020-08-10;16201;19;10;14,5
2020-08-10;16206;8;6;7
2020-08-10;16301;21;18;19,5
2020-08-10;16304;0;1;0,5
2020-08-10;16108;2;3;2,5
2020-08-10;16305;6;16;11
2020-08-10;16207;6;6;6
2020-08-10;16109;8;9;8,5
2020-08-10;8314;2;3;2,5
2020-08-10;8302;1;1;1
2020-08-10;8202;63;67;65
2020-08-10;8303;11;17;14
2020-08-10;8203;27;23;25
2020-08-10;8103;137;104;120,5
2020-08-10;8101;300;244;272
2020-08-10;8204;3;2;2,5
2020-08-10;8102;211;196;203,5
2020-08-10;8205;30;27;28,5
2020-08-10;8104;5;8;6,5
2020-08-10;8112;152;116;134
2020-08-10;8105;71;72;71,5
2020-08-10;8304;6;9;7,5
2020-08-10;8201;13;9;11
2020-08-10;8206;37;23;30
2020-08-10;8301;72;76;74
2020-08-10;8106;62;67;64,5
2020-08-10;8305;11;12;11,5
2020-08-10;8306;7;7;7
2020-08-10;8307;10;4;7
2020-08-10;8107;138;96;117
2020-08-10;8308;7;6;6,5
2020-08-10;8309;13;20;16,5
2020-08-10;8108;136;126;131
2020-08-10;8310;1;1;1
2020-08-10;8311;11;14;12,5
2020-08-10;8109;8;7;7,5
2020-08-10;8110;214;205;209,5
2020-08-10;8207;7;4;5,5
2020-08-10;8111;126;104;115
2020-08-10;8312;7;7;7
2020-08-10;8313;22;24;23
2020-08-10;9201;36;40;38
2020-08-10;9102;7;16;11,5
2020-08-10;9121;1;1;1
2020-08-10;9202;51;38;44,5
2020-08-10;9103;11;5;8
2020-08-10;9203;1;0;0,5
2020-08-10;9104;0;0;0
2020-08-10;9204;11;6;8,5
2020-08-10;9105;2;2;2
2020-08-10;9106;1;1;1
2020-08-10;9107;5;6;5,5
2020-08-10;9108;13;9;11
2020-08-10;9109;0;0;0
2020-08-10;9205;0;0;0
2020-08-10;9206;4;22;13
2020-08-10;9207;1;0;0,5
2020-08-10;9110;1;1;1
2020-08-10;9111;5;8;6,5
2020-08-10;9112;13;8;10,5
2020-08-10;9113;11;0;5,5
2020-08-10;9114;3;6;4,5
2020-08-10;9115;3;4;3,5
2020-08-10;9208;2;2;2
2020-08-10;9209;0;0;0
2020-08-10;9116;0;0;0
2020-08-10;9101;64;101;82,5
2020-08-10;9117;0;0;0
2020-08-10;9118;0;1;0,5
2020-08-10;9210;4;3;3,5
2020-08-10;9211;7;11;9
2020-08-10;9119;20;11;15,5
2020-08-10;9120;2;3;2,5
2020-08-10;14102;0;0;0
2020-08-10;14202;0;0;0
2020-08-10;14201;5;7;6
2020-08-10;14203;1;0;0,5
2020-08-10;14103;1;2;1,5
2020-08-10;14104;0;0;0
2020-08-10;14105;3;0;1,5
2020-08-10;14106;0;1;0,5
2020-08-10;14107;0;0;0
2020-08-10;14108;4;2;3
2020-08-10;14204;17;16;16,5
2020-08-10;14101;58;48;53
2020-08-10;10202;2;2;2
2020-08-10;10102;75;50;62,5
2020-08-10;10201;5;6;5,5
2020-08-10;10401;0;1;0,5
2020-08-10;10203;0;0;0
2020-08-10;10103;1;2;1,5
2020-08-10;10204;0;0;0
2020-08-10;10205;0;1;0,5
2020-08-10;10104;22;28;25
2020-08-10;10105;61;37;49
2020-08-10;10402;0;0;0
2020-08-10;10403;0;0;0
2020-08-10;10107;36;44;40
2020-08-10;10106;27;20;23,5
2020-08-10;10108;36;34;35
2020-08-10;10301;180;202;191
2020-08-10;10404;0;0;0
2020-08-10;10101;432;527;479,5
2020-08-10;10302;15;27;21
2020-08-10;10109;60;72;66
2020-08-10;10206;0;0;0
2020-08-10;10303;23;23;23
2020-08-10;10304;9;8;8,5
2020-08-10;10207;0;0;0
2020-08-10;10208;0;0;0
2020-08-10;10209;0;0;0
2020-08-10;10210;0;1;0,5
2020-08-10;10305;11;9;10
2020-08-10;10306;4;9;6,5
2020-08-10;10307;7;5;6
2020-08-10;11201;9;13;11
2020-08-10;11401;0;0;0
2020-08-10;11202;0;0;0
2020-08-10;11301;0;0;0
2020-08-10;11101;1;5;3
2020-08-10;11203;1;1;1
2020-08-10;11102;0;0;0
2020-08-10;11302;0;0;0
2020-08-10;11402;0;0;0
2020-08-10;11303;0;0;0
2020-08-10;12202;0;0;0
2020-08-10;12201;0;0;0
2020-08-10;12102;0;0;0
2020-08-10;12401;4;3;3,5
2020-08-10;12301;7;0;3,5
2020-08-10;12302;2;0;1
2020-08-10;12101;337;303;320
2020-08-10;12103;0;0;0
2020-08-10;12104;0;0;0
2020-08-10;12303;0;0;0
2020-08-10;12402;0;0;0
2020-08-17;15101;651;778;714,5
2020-08-17;15102;1;1;1
2020-08-17;15202;11;26;18,5
2020-08-17;15201;1;6;3,5
2020-08-17;1107;220;222;221
2020-08-17;1402;13;12;12,5
2020-08-17;1403;1;2;1,5
2020-08-17;1404;9;12;10,5
2020-08-17;1101;353;373;363
2020-08-17;1405;61;53;57
2020-08-17;1401;73;81;77
2020-08-17;2101;661;754;707,5
2020-08-17;2201;220;277;248,5
2020-08-17;2302;5;8;6,5
2020-08-17;2102;24;23;23,5
2020-08-17;2202;0;0;0
2020-08-17;2203;19;25;22
2020-08-17;2103;3;3;3
2020-08-17;2104;20;11;15,5
2020-08-17;2301;12;13;12,5
2020-08-17;3302;20;18;19
2020-08-17;3102;58;77;67,5
2020-08-17;3201;17;18;17,5
2020-08-17;3101;515;735;625
2020-08-17;3202;51;31;41
2020-08-17;3303;35;35;35
2020-08-17;3304;11;8;9,5
2020-08-17;3103;46;59;52,5
2020-08-17;3301;74;68;71
2020-08-17;4103;11;6;8,5
2020-08-17;4202;20;14;17
2020-08-17;4302;9;3;6
2020-08-17;4102;418;417;417,5
2020-08-17;4201;27;20;23,5
2020-08-17;4104;6;16;11
2020-08-17;4101;268;308;288
2020-08-17;4203;29;31;30
2020-08-17;4303;40;36;38
2020-08-17;4301;237;248;242,5
2020-08-17;4105;0;0;0
2020-08-17;4304;21;15;18
2020-08-17;4305;6;10;8
2020-08-17;4204;16;11;13,5
2020-08-17;4106;10;19;14,5
2020-08-17;5602;2;2;2
2020-08-17;5402;19;15;17
2020-08-17;5502;111;149;130
2020-08-17;5302;33;34;33,5
2020-08-17;5603;11;9;10
2020-08-17;5102;51;81;66
2020-08-17;5702;29;27;28
2020-08-17;5103;36;36;36
2020-08-17;5604;25;16;20,5
2020-08-17;5605;8;9;8,5
2020-08-17;5503;25;32;28,5
2020-08-17;5201;0;0;0
2020-08-17;5104;0;0;0
2020-08-17;5504;24;21;22,5
2020-08-17;5401;91;76;83,5
2020-08-17;5802;69;91;80
2020-08-17;5703;16;23;19,5
2020-08-17;5301;20;34;27
2020-08-17;5506;43;53;48
2020-08-17;5803;39;43;41
2020-08-17;5704;2;3;2,5
2020-08-17;5403;9;6;7,5
2020-08-17;5404;14;14;14
2020-08-17;5105;15;16;15,5
2020-08-17;5705;8;12;10
2020-08-17;5501;154;150;152
2020-08-17;5801;143;176;159,5
2020-08-17;5107;14;12;13
2020-08-17;5303;1;0;0,5
2020-08-17;5601;96;97;96,5
2020-08-17;5304;10;15;12,5
2020-08-17;5701;78;109;93,5
2020-08-17;5706;16;12;14
2020-08-17;5606;9;2;5,5
2020-08-17;5101;365;398;381,5
2020-08-17;5804;153;157;155
2020-08-17;5109;427;433;430
2020-08-17;5405;8;11;9,5
2020-08-17;13502;38;44;41
2020-08-17;13402;91;123;107
2020-08-17;13403;15;12;13,5
2020-08-17;13102;51;55;53
2020-08-17;13103;132;167;149,5
2020-08-17;13301;79;78;78,5
2020-08-17;13104;104;123;113,5
2020-08-17;13503;41;45;43
2020-08-17;13105;89;106;97,5
2020-08-17;13602;29;46;37,5
2020-08-17;13106;98;105;101,5
2020-08-17;13107;87;113;100
2020-08-17;13108;106;121;113,5
2020-08-17;13603;49;64;56,5
2020-08-17;13109;61;74;67,5
2020-08-17;13110;194;260;227
2020-08-17;13111;72;112;92
2020-08-17;13112;194;243;218,5
2020-08-17;13113;68;57;62,5
2020-08-17;13302;78;112;95
2020-08-17;13114;128;124;126
2020-08-17;13115;87;80;83,5
2020-08-17;13116;78;73;75,5
2020-08-17;13117;128;132;130
2020-08-17;13118;99;88;93,5
2020-08-17;13119;300;330;315
2020-08-17;13504;18;14;16
2020-08-17;13501;110;106;108
2020-08-17;13120;120;133;126,5
2020-08-17;13604;42;46;44
2020-08-17;13404;46;80;63
2020-08-17;13121;62;75;68,5
2020-08-17;13605;81;76;78,5
2020-08-17;13122;167;175;171
2020-08-17;13202;22;33;27,5
2020-08-17;13123;72;83;77,5
2020-08-17;13124;180;196;188
2020-08-17;13201;628;650;639
2020-08-17;13125;149;173;161
2020-08-17;13126;144;189;166,5
2020-08-17;13127;123;161;142
2020-08-17;13128;248;301;274,5
2020-08-17;13401;211;238;224,5
2020-08-17;13129;84;104;94
2020-08-17;13203;7;10;8,5
2020-08-17;13130;105;118;111,5
2020-08-17;13505;14;17;15,5
2020-08-17;13131;63;65;64
2020-08-17;13101;180;224;202
2020-08-17;13601;58;69;63,5
2020-08-17;13303;23;23;23
2020-08-17;13132;34;41;37,5
2020-08-17;6302;17;12;14,5
2020-08-17;6303;10;8;9
2020-08-17;6102;27;20;23,5
2020-08-17;6103;6;7;6,5
2020-08-17;6104;38;41;39,5
2020-08-17;6105;29;28;28,5
2020-08-17;6106;58;61;59,5
2020-08-17;6202;1;1;1
2020-08-17;6107;75;50;62,5
2020-08-17;6203;4;8;6
2020-08-17;6304;5;9;7
2020-08-17;6108;25;34;29,5
2020-08-17;6109;10;7;8,5
2020-08-17;6204;1;1;1
2020-08-17;6110;24;20;22
2020-08-17;6305;16;19;17,5
2020-08-17;6205;0;0;0
2020-08-17;6111;23;20;21,5
2020-08-17;6306;18;11;14,5
2020-08-17;6206;3;2;2,5
2020-08-17;6307;6;3;4,5
2020-08-17;6112;19;20;19,5
2020-08-17;6113;46;56;51
2020-08-17;6201;1;1;1
2020-08-17;6308;2;9;5,5
2020-08-17;6309;0;1;0,5
2020-08-17;6114;5;6;5,5
2020-08-17;6101;318;321;319,5
2020-08-17;6115;68;88;78
2020-08-17;6116;14;21;17,5
2020-08-17;6301;90;106;98
2020-08-17;6117;77;115;96
2020-08-17;6310;46;53;49,5
2020-08-17;7201;8;11;9,5
2020-08-17;7202;5;3;4
2020-08-17;7402;27;38;32,5
2020-08-17;7102;23;31;27
2020-08-17;7103;31;34;32,5
2020-08-17;7301;96;83;89,5
2020-08-17;7104;0;1;0,5
2020-08-17;7302;1;1;1
2020-08-17;7303;0;1;0,5
2020-08-17;7401;115;99;107
2020-08-17;7403;24;37;30,5
2020-08-17;7105;60;68;64
2020-08-17;7304;28;37;32,5
2020-08-17;7404;12;18;15
2020-08-17;7106;3;5;4
2020-08-17;7203;6;5;5,5
2020-08-17;7107;9;0;4,5
2020-08-17;7305;6;6;6
2020-08-17;7405;12;14;13
2020-08-17;7108;1;12;6,5
2020-08-17;7306;17;18;17,5
2020-08-17;7307;11;13;12
2020-08-17;7109;38;59;48,5
2020-08-17;7406;23;33;28
2020-08-17;7110;28;15;21,5
2020-08-17;7101;226;208;217
2020-08-17;7308;25;34;29,5
2020-08-17;7309;0;0;0
2020-08-17;7407;9;8;8,5
2020-08-17;7408;16;16;16
2020-08-17;16102;62;66;64
2020-08-17;16101;175;143;159
2020-08-17;16103;28;21;24,5
2020-08-17;16202;15;16;15,5
2020-08-17;16203;5;11;8
2020-08-17;16302;15;20;17,5
2020-08-17;16104;2;0;1
2020-08-17;16204;3;3;3
2020-08-17;16303;30;27;28,5
2020-08-17;16105;0;1;0,5
2020-08-17;16106;2;6;4
2020-08-17;16205;2;2;2
2020-08-17;16107;7;7;7
2020-08-17;16201;28;22;25
2020-08-17;16206;3;7;5
2020-08-17;16301;21;25;23
2020-08-17;16304;0;0;0
2020-08-17;16108;2;2;2
2020-08-17;16305;4;6;5
2020-08-17;16207;2;7;4,5
2020-08-17;16109;7;10;8,5
2020-08-17;8314;2;2;2
2020-08-17;8302;1;2;1,5
2020-08-17;8202;59;60;59,5
2020-08-17;8303;18;10;14
2020-08-17;8203;50;40;45
2020-08-17;8103;158;157;157,5
2020-08-17;8101;369;351;360
2020-08-17;8204;4;6;5
2020-08-17;8102;184;194;189
2020-08-17;8205;15;25;20
2020-08-17;8104;14;9;11,5
2020-08-17;8112;180;162;171
2020-08-17;8105;78;71;74,5
2020-08-17;8304;8;7;7,5
2020-08-17;8201;8;16;12
2020-08-17;8206;20;28;24
2020-08-17;8301;88;73;80,5
2020-08-17;8106;61;65;63
2020-08-17;8305;14;20;17
2020-08-17;8306;14;11;12,5
2020-08-17;8307;25;14;19,5
2020-08-17;8107;156;149;152,5
2020-08-17;8308;1;4;2,5
2020-08-17;8309;7;15;11
2020-08-17;8108;140;150;145
2020-08-17;8310;0;1;0,5
2020-08-17;8311;15;14;14,5
2020-08-17;8109;9;10;9,5
2020-08-17;8110;264;235;249,5
2020-08-17;8207;6;7;6,5
2020-08-17;8111;164;140;152
2020-08-17;8312;4;9;6,5
2020-08-17;8313;7;20;13,5
2020-08-17;9201;19;39;29
2020-08-17;9102;20;14;17
2020-08-17;9121;0;1;0,5
2020-08-17;9202;46;61;53,5
2020-08-17;9103;27;14;20,5
2020-08-17;9203;6;1;3,5
2020-08-17;9104;0;0;0
2020-08-17;9204;26;8;17
2020-08-17;9105;1;0;0,5
2020-08-17;9106;0;0;0
2020-08-17;9107;0;5;2,5
2020-08-17;9108;25;13;19
2020-08-17;9109;0;0;0
2020-08-17;9205;0;0;0
2020-08-17;9206;0;0;0
2020-08-17;9207;2;2;2
2020-08-17;9110;1;0;0,5
2020-08-17;9111;15;10;12,5
2020-08-17;9112;15;22;18,5
2020-08-17;9113;15;13;14
2020-08-17;9114;2;1;1,5
2020-08-17;9115;0;1;0,5
2020-08-17;9208;0;1;0,5
2020-08-17;9209;0;0;0
2020-08-17;9116;0;0;0
2020-08-17;9101;54;44;49
2020-08-17;9117;0;0;0
2020-08-17;9118;0;0;0
2020-08-17;9210;2;4;3
2020-08-17;9211;19;6;12,5
2020-08-17;9119;26;24;25
2020-08-17;9120;1;3;2
2020-08-17;14102;0;0;0
2020-08-17;14202;1;1;1
2020-08-17;14201;0;3;1,5
2020-08-17;14203;0;1;0,5
2020-08-17;14103;6;0;3
2020-08-17;14104;0;0;0
2020-08-17;14105;4;6;5
2020-08-17;14106;2;0;1
2020-08-17;14107;1;0;0,5
2020-08-17;14108;0;4;2
2020-08-17;14204;10;14;12
2020-08-17;14101;36;49;42,5
2020-08-17;10202;0;1;0,5
2020-08-17;10102;54;45;49,5
2020-08-17;10201;1;2;1,5
2020-08-17;10401;3;3;3
2020-08-17;10203;0;0;0
2020-08-17;10103;1;1;1
2020-08-17;10204;0;0;0
2020-08-17;10205;0;0;0
2020-08-17;10104;14;19;16,5
2020-08-17;10105;60;55;57,5
2020-08-17;10402;0;0;0
2020-08-17;10403;5;2;3,5
2020-08-17;10107;25;25;25
2020-08-17;10106;12;28;20
2020-08-17;10108;45;41;43
2020-08-17;10301;127;168;147,5
2020-08-17;10404;0;1;0,5
2020-08-17;10101;335;386;360,5
2020-08-17;10302;14;10;12
2020-08-17;10109;24;38;31
2020-08-17;10206;0;0;0
2020-08-17;10303;32;25;28,5
2020-08-17;10304;11;10;10,5
2020-08-17;10207;0;0;0
2020-08-17;10208;0;0;0
2020-08-17;10209;0;0;0
2020-08-17;10210;0;0;0
2020-08-17;10305;12;9;10,5
2020-08-17;10306;6;4;5
2020-08-17;10307;8;7;7,5
2020-08-17;11201;4;11;7,5
2020-08-17;11401;0;0;0
2020-08-17;11202;0;0;0
2020-08-17;11301;0;0;0
2020-08-17;11101;0;1;0,5
2020-08-17;11203;0;1;0,5
2020-08-17;11102;0;0;0
2020-08-17;11302;0;0;0
2020-08-17;11402;0;0;0
2020-08-17;11303;0;0;0
2020-08-17;12202;0;0;0
2020-08-17;12201;1;0;0,5
2020-08-17;12102;0;0;0
2020-08-17;12401;6;5;5,5
2020-08-17;12301;16;13;14,5
2020-08-17;12302;0;2;1
2020-08-17;12101;476;379;427,5
2020-08-17;12103;0;0;0
2020-08-17;12104;0;0;0
2020-08-17;12303;0;0;0
2020-08-17;12402;0;0;0
2020-08-24;15101;585;643;614
2020-08-24;15102;0;3;1,5
2020-08-24;15202;2;8;5
2020-08-24;15201;2;2;2
2020-08-24;1107;200;248;224
2020-08-24;1402;2;8;5
2020-08-24;1403;2;2;2
2020-08-24;1404;10;9;9,5
2020-08-24;1101;299;367;333
2020-08-24;1405;42;57;49,5
2020-08-24;1401;53;64;58,5
2020-08-24;2101;571;640;605,5
2020-08-24;2201;184;207;195,5
2020-08-24;2302;2;2;2
2020-08-24;2102;25;32;28,5
2020-08-24;2202;0;0;0
2020-08-24;2203;21;24;22,5
2020-08-24;2103;1;0;0,5
2020-08-24;2104;13;17;15
2020-08-24;2301;24;16;20
2020-08-24;3302;7;18;12,5
2020-08-24;3102;52;61;56,5
2020-08-24;3201;7;17;12
2020-08-24;3101;358;478;418
2020-08-24;3202;38;49;43,5
2020-08-24;3303;21;29;25
2020-08-24;3304;20;15;17,5
2020-08-24;3103;22;43;32,5
2020-08-24;3301;80;80;80
2020-08-24;4103;18;15;16,5
2020-08-24;4202;28;22;25
2020-08-24;4302;17;12;14,5
2020-08-24;4102;482;473;477,5
2020-08-24;4201;36;42;39
2020-08-24;4104;5;3;4
2020-08-24;4101;254;275;264,5
2020-08-24;4203;39;35;37
2020-08-24;4303;61;53;57
2020-08-24;4301;301;296;298,5
2020-08-24;4105;2;4;3
2020-08-24;4304;24;26;25
2020-08-24;4305;1;3;2
2020-08-24;4204;11;16;13,5
2020-08-24;4106;17;18;17,5
2020-08-24;5602;14;3;8,5
2020-08-24;5402;24;25;24,5
2020-08-24;5502;87;91;89
2020-08-24;5302;5;24;14,5
2020-08-24;5603;17;10;13,5
2020-08-24;5102;21;41;31
2020-08-24;5702;33;26;29,5
2020-08-24;5103;33;32;32,5
2020-08-24;5604;13;25;19
2020-08-24;5605;5;4;4,5
2020-08-24;5503;16;20;18
2020-08-24;5201;0;0;0
2020-08-24;5104;0;0;0
2020-08-24;5504;21;23;22
2020-08-24;5401;87;89;88
2020-08-24;5802;74;74;74
2020-08-24;5703;32;14;23
2020-08-24;5301;26;20;23
2020-08-24;5506;67;49;58
2020-08-24;5803;38;42;40
2020-08-24;5704;3;4;3,5
2020-08-24;5403;9;9;9
2020-08-24;5404;15;19;17
2020-08-24;5105;5;11;8
2020-08-24;5705;7;8;7,5
2020-08-24;5501;144;162;153
2020-08-24;5801;100;135;117,5
2020-08-24;5107;12;10;11
2020-08-24;5303;1;1;1
2020-08-24;5601;81;107;94
2020-08-24;5304;6;11;8,5
2020-08-24;5701;38;53;45,5
2020-08-24;5706;24;14;19
2020-08-24;5606;10;9;9,5
2020-08-24;5101;412;408;410
2020-08-24;5804;119;148;133,5
2020-08-24;5109;382;426;404
2020-08-24;5405;4;8;6
2020-08-24;13502;36;33;34,5
2020-08-24;13402;89;81;85
2020-08-24;13403;25;15;20
2020-08-24;13102;39;47;43
2020-08-24;13103;122;137;129,5
2020-08-24;13301;105;81;93
2020-08-24;13104;119;122;120,5
2020-08-24;13503;36;38;37
2020-08-24;13105;116;98;107
2020-08-24;13602;12;16;14
2020-08-24;13106;95;99;97
2020-08-24;13107;66;78;72
2020-08-24;13108;115;112;113,5
2020-08-24;13603;47;53;50
2020-08-24;13109;71;68;69,5
2020-08-24;13110;216;213;214,5
2020-08-24;13111;60;80;70
2020-08-24;13112;202;231;216,5
2020-08-24;13113;73;77;75
2020-08-24;13302;76;74;75
2020-08-24;13114;132;139;135,5
2020-08-24;13115;102;100;101
2020-08-24;13116;95;79;87
2020-08-24;13117;126;115;120,5
2020-08-24;13118;77;97;87
2020-08-24;13119;329;294;311,5
2020-08-24;13504;20;19;19,5
2020-08-24;13501;81;115;98
2020-08-24;13120;92;113;102,5
2020-08-24;13604;38;45;41,5
2020-08-24;13404;59;63;61
2020-08-24;13121;57;65;61
2020-08-24;13605;99;95;97
2020-08-24;13122;202;184;193
2020-08-24;13202;16;20;18
2020-08-24;13123;61;64;62,5
2020-08-24;13124;192;204;198
2020-08-24;13201;484;626;555
2020-08-24;13125;196;179;187,5
2020-08-24;13126;121;156;138,5
2020-08-24;13127;131;128;129,5
2020-08-24;13128;127;236;181,5
2020-08-24;13401;225;207;216
2020-08-24;13129;79;85;82
2020-08-24;13203;5;5;5
2020-08-24;13130;145;160;152,5
2020-08-24;13505;6;13;9,5
2020-08-24;13131;56;69;62,5
2020-08-24;13101;208;176;192
2020-08-24;13601;27;55;41
